Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer  Response,Customer  Status,Reasons for Churn
CUST0342,Omamuzo Holmes,25-Feb,24,Bayelsa,Broadband MiFi,Male,4,Very Good,53,60GB Monthly Broadband Plan,14500,20,290000,23.31,No,Active,
CUST0343,Zina Diaz,25-Mar,57,Anambra,Mobile SIM Card,Female,4,Very Good,12,2.5GB 2-Day Plan,900,5,4500,18.56,Yes,Churn,Poor Network
CUST0343,Zina Diaz,25-Mar,57,Anambra,4G Router,Female,4,Very Good,12,65GB Monthly Plan,16000,5,80000,151.54,Yes,Churn,Poor Network
CUST0343,Zina Diaz,25-Mar,57,Anambra,5G Broadband Router,Female,4,Very Good,12,1.5TB Yearly Broadband Plan,150000,13,1950000,106.49,Yes,Churn,Poor Network
CUST0344,Alabo Baker,25-Mar,41,Ondo,Broadband MiFi,Female,4,Very Good,20,30GB Monthly Broadband Plan,9000,17,153000,122.49,No,Active,
CUST0344,Alabo Baker,25-Mar,41,Ondo,5G Broadband Router,Female,4,Very Good,20,450GB 3-Month Broadband Plan,75000,10,750000,169.6,No,Active,
CUST0345,Sade Mercer,25-Mar,63,Oyo,4G Router,Male,1,Poor,46,165GB Monthly Plan,35000,13,455000,140.59,No,Active,
CUST0346,Ese Harper,25-Feb,64,Kebbi,Mobile SIM Card,Female,2,Fair,28,7GB Monthly Plan,3500,5,17500,168.07,No,Active,
CUST0347,Abubakar Mcknight,25-Jan,32,Borno,Mobile SIM Card,Male,2,Fair,5,3.2GB 2-Day Plan,1000,14,14000,27.88,No,Active,
CUST0347,Abubakar Mcknight,25-Jan,32,Borno,Broadband MiFi,Male,2,Fair,5,60GB Monthly Broadband Plan,14500,20,290000,178.77,No,Active,
CUST0348,Boma Anderson,25-Feb,39,Sokoto,Mobile SIM Card,Female,4,Very Good,36,2.5GB 2-Day Plan,900,8,7200,115.8,No,Active,
CUST0349,Michael Smith,25-Jan,50,Kogi,Broadband MiFi,Female,5,Excellent,3,60GB Monthly Broadband Plan,14500,3,43500,192.37,No,Active,
CUST0349,Michael Smith,25-Jan,50,Kogi,5G Broadband Router,Female,5,Excellent,3,300GB FUP Monthly Unlimited,30000,17,510000,146.17,No,Active,
CUST0350,Zainab Compton,25-Jan,75,Bauchi,Broadband MiFi,Male,2,Fair,34,120GB Monthly Broadband Plan,24000,11,264000,11.03,No,Active,
CUST0350,Zainab Compton,25-Jan,75,Bauchi,5G Broadband Router,Male,2,Fair,34,30GB Monthly Broadband Plan,9000,17,153000,94.04,No,Active,
CUST0350,Zainab Compton,25-Jan,75,Bauchi,4G Router,Male,2,Fair,34,165GB Monthly Plan,35000,11,385000,115.01,No,Active,
CUST0351,Ibim Mills,25-Jan,61,Cross River,5G Broadband Router,Female,5,Excellent,11,300GB FUP Monthly Unlimited,30000,10,300000,114.79,No,Active,
CUST0351,Ibim Mills,25-Jan,61,Cross River,Broadband MiFi,Female,5,Excellent,11,120GB Monthly Broadband Plan,24000,16,384000,5.95,No,Active,
CUST0351,Ibim Mills,25-Jan,61,Cross River,4G Router,Female,5,Excellent,11,65GB Monthly Plan,16000,3,48000,25.8,No,Active,
CUST0352,Zainab Rivera,25-Mar,48,Borno,4G Router,Female,1,Poor,18,165GB Monthly Plan,35000,6,210000,74.27,No,Active,
CUST0352,Zainab Rivera,25-Mar,48,Borno,5G Broadband Router,Female,1,Poor,18,120GB Monthly Broadband Plan,24000,8,192000,156.61,No,Active,
CUST0352,Zainab Rivera,25-Mar,48,Borno,Broadband MiFi,Female,1,Poor,18,60GB Monthly Broadband Plan,14500,17,246500,36.57,No,Active,
CUST0353,Bola Patterson,25-Feb,59,Katsina,Mobile SIM Card,Male,4,Very Good,39,12.5GB Monthly Plan,5500,6,33000,145.34,No,Active,
CUST0353,Bola Patterson,25-Feb,59,Katsina,Broadband MiFi,Male,4,Very Good,39,150GB FUP Monthly Unlimited,20000,12,240000,115.76,No,Active,
CUST0354,Sade Brown,25-Feb,49,Delta,4G Router,Male,4,Very Good,11,165GB Monthly Plan,35000,5,175000,95.18,No,Active,
CUST0354,Sade Brown,25-Feb,49,Delta,Mobile SIM Card,Male,4,Very Good,11,16.5GB+10mins Monthly Plan,6500,1,6500,174.12,No,Active,
CUST0355,Abubakar Martin,25-Jan,73,Jigawa,5G Broadband Router,Female,1,Poor,34,200GB Monthly Broadband Plan,25000,4,100000,54.43,No,Active,
CUST0355,Abubakar Martin,25-Jan,73,Jigawa,4G Router,Female,1,Poor,34,25GB Monthly Plan,9000,13,117000,131.04,No,Active,
CUST0355,Abubakar Martin,25-Jan,73,Jigawa,Mobile SIM Card,Female,1,Poor,34,12.5GB Monthly Plan,5500,8,44000,154.74,No,Active,
CUST0356,Bala Gibson,25-Jan,59,Enugu,Mobile SIM Card,Female,1,Poor,36,3.2GB 2-Day Plan,1000,15,15000,105.29,No,Active,
CUST0357,Oghene Winters,25-Jan,44,Cross River,4G Router,Female,1,Poor,13,65GB Monthly Plan,16000,4,64000,141.76,No,Active,
CUST0358,Chinedu Smith,25-Jan,32,Jigawa,Broadband MiFi,Male,2,Fair,58,300GB FUP Monthly Unlimited,30000,11,330000,153.99,Yes,Churn,Fast Data Consumption
CUST0358,Chinedu Smith,25-Jan,32,Jigawa,5G Broadband Router,Male,2,Fair,58,120GB Monthly Broadband Plan,24000,3,72000,32.81,Yes,Churn,Fast Data Consumption
CUST0358,Chinedu Smith,25-Jan,32,Jigawa,4G Router,Male,2,Fair,58,25GB Monthly Plan,9000,13,117000,155.53,Yes,Churn,Fast Data Consumption
CUST0359,Omamuzo Juarez,25-Mar,58,Oyo,4G Router,Female,2,Fair,53,165GB Monthly Plan,35000,16,560000,36.1,No,Active,
CUST0359,Omamuzo Juarez,25-Mar,58,Oyo,5G Broadband Router,Female,2,Fair,53,150GB FUP Monthly Unlimited,20000,14,280000,29.2,No,Active,
CUST0360,Fatima Webb,25-Jan,29,Nasarawa,Mobile SIM Card,Female,1,Poor,7,12.5GB Monthly Plan,5500,1,5500,30.2,Yes,Churn,High Call Tarriffs
CUST0360,Fatima Webb,25-Jan,29,Nasarawa,Broadband MiFi,Female,1,Poor,7,30GB Monthly Broadband Plan,9000,9,81000,133.09,Yes,Churn,High Call Tarriffs
CUST0361,Obinna Andrews,25-Feb,58,Kebbi,Broadband MiFi,Male,4,Very Good,33,30GB Monthly Broadband Plan,9000,16,144000,77.19,No,Active,
CUST0361,Obinna Andrews,25-Feb,58,Kebbi,5G Broadband Router,Male,4,Very Good,33,150GB FUP Monthly Unlimited,20000,12,240000,113.67,No,Active,
CUST0361,Obinna Andrews,25-Feb,58,Kebbi,Mobile SIM Card,Male,4,Very Good,33,7GB Monthly Plan,3500,13,45500,136.53,No,Active,
CUST0362,Sade Donaldson,25-Feb,27,Gombe,Broadband MiFi,Female,3,Good,6,60GB Monthly Broadband Plan,14500,10,145000,132.32,No,Active,
CUST0363,Omamuzo Alexander,25-Feb,29,Ekiti,4G Router,Female,2,Fair,6,165GB Monthly Plan,35000,18,630000,78.06,Yes,Churn,Poor Customer Service
CUST0364,Maryam Harmon,25-Jan,79,Adamawa,Broadband MiFi,Female,3,Good,2,150GB FUP Monthly Unlimited,20000,17,340000,161.52,Yes,Churn,Better Offers from Competitors
CUST0364,Maryam Harmon,25-Jan,79,Adamawa,4G Router,Female,3,Good,2,165GB Monthly Plan,35000,18,630000,188.05,Yes,Churn,Better Offers from Competitors
CUST0364,Maryam Harmon,25-Jan,79,Adamawa,Mobile SIM Card,Female,3,Good,2,1.5GB 2-Day Plan,600,8,4800,148.34,Yes,Churn,Better Offers from Competitors
CUST0365,Kunle Myers,25-Jan,20,Plateau,Broadband MiFi,Female,4,Very Good,42,30GB Monthly Broadband Plan,9000,2,18000,34.86,No,Active,
CUST0365,Kunle Myers,25-Jan,20,Plateau,Mobile SIM Card,Female,4,Very Good,42,1GB+1.5mins Daily Plan,500,4,2000,164.24,No,Active,
CUST0365,Kunle Myers,25-Jan,20,Plateau,5G Broadband Router,Female,4,Very Good,42,1.5TB Yearly Broadband Plan,150000,19,2850000,122.44,No,Active,
CUST0366,Kunle Brady,25-Feb,29,Delta,5G Broadband Router,Female,1,Poor,39,450GB 3-Month Broadband Plan,75000,19,1425000,65.18,No,Active,
CUST0366,Kunle Brady,25-Feb,29,Delta,Mobile SIM Card,Female,1,Poor,39,16.5GB+10mins Monthly Plan,6500,7,45500,27.9,No,Active,
CUST0367,Bola Carpenter,25-Mar,38,Bayelsa,5G Broadband Router,Male,2,Fair,8,300GB FUP Monthly Unlimited,30000,19,570000,88.01,No,Active,
CUST0368,Bola Meadows,25-Feb,33,Anambra,Broadband MiFi,Female,1,Poor,50,30GB Monthly Broadband Plan,9000,3,27000,36.29,No,Active,
CUST0369,Abubakar Rodriguez,25-Feb,69,Taraba,4G Router,Male,3,Good,14,65GB Monthly Plan,16000,16,256000,119.46,No,Active,
CUST0369,Abubakar Rodriguez,25-Feb,69,Taraba,Broadband MiFi,Male,3,Good,14,120GB Monthly Broadband Plan,24000,10,240000,190.08,No,Active,
CUST0370,Oghene Bush,25-Jan,69,Lagos,5G Broadband Router,Male,5,Excellent,13,1.5TB Yearly Broadband Plan,150000,7,1050000,154.18,No,Active,
CUST0370,Oghene Bush,25-Jan,69,Lagos,Mobile SIM Card,Male,5,Excellent,13,1GB+1.5mins Daily Plan,500,4,2000,11.09,No,Active,
CUST0370,Oghene Bush,25-Jan,69,Lagos,Broadband MiFi,Male,5,Excellent,13,150GB FUP Monthly Unlimited,20000,16,320000,137.21,No,Active,
CUST0371,Grace Wilkerson,25-Mar,38,Abuja (FCT),Mobile SIM Card,Male,3,Good,4,3.2GB 2-Day Plan,1000,18,18000,148.21,Yes,Churn,Costly Data Plans
CUST0371,Grace Wilkerson,25-Mar,38,Abuja (FCT),Broadband MiFi,Male,3,Good,4,150GB FUP Monthly Unlimited,20000,1,20000,32.03,Yes,Churn,Costly Data Plans
CUST0372,Grace Salas,25-Feb,30,Kaduna,4G Router,Male,5,Excellent,47,25GB Monthly Plan,9000,4,36000,46.4,No,Active,
CUST0372,Grace Salas,25-Feb,30,Kaduna,5G Broadband Router,Male,5,Excellent,47,200GB Monthly Broadband Plan,25000,8,200000,45.94,No,Active,
CUST0373,Ibim Adams,25-Feb,41,Jigawa,4G Router,Male,5,Excellent,5,165GB Monthly Plan,35000,12,420000,36.02,No,Active,
CUST0373,Ibim Adams,25-Feb,41,Jigawa,Broadband MiFi,Male,5,Excellent,5,150GB FUP Monthly Unlimited,20000,7,140000,91.82,No,Active,
CUST0374,Oghene Oliver,25-Jan,50,Benue,Mobile SIM Card,Female,5,Excellent,9,12.5GB Monthly Plan,5500,11,60500,83.94,Yes,Churn,Poor Customer Service
CUST0375,Nura Oconnell,25-Feb,53,Abuja (FCT),Mobile SIM Card,Male,1,Poor,37,12.5GB Monthly Plan,5500,14,77000,56.19,No,Active,
CUST0375,Nura Oconnell,25-Feb,53,Abuja (FCT),Broadband MiFi,Male,1,Poor,37,150GB FUP Monthly Unlimited,20000,14,280000,49.94,No,Active,
CUST0375,Nura Oconnell,25-Feb,53,Abuja (FCT),4G Router,Male,1,Poor,37,10GB+10mins Monthly Plan,4500,19,85500,178.42,No,Active,
CUST0376,Obinna Miller,25-Feb,16,Kogi,Mobile SIM Card,Male,5,Excellent,3,3.2GB 2-Day Plan,1000,8,8000,90.76,Yes,Churn,Relocation
CUST0377,Chinedu Christian,25-Mar,17,Kogi,Mobile SIM Card,Male,3,Good,9,1GB+1.5mins Daily Plan,500,15,7500,32.78,Yes,Churn,Poor Network
CUST0378,Funke Carlson,25-Feb,74,Sokoto,Mobile SIM Card,Male,2,Fair,56,2.5GB 2-Day Plan,900,3,2700,172.15,No,Active,
CUST0378,Funke Carlson,25-Feb,74,Sokoto,5G Broadband Router,Male,2,Fair,56,450GB 3-Month Broadband Plan,75000,11,825000,178.74,No,Active,
CUST0379,Sarah Woods,25-Mar,20,Cross River,Broadband MiFi,Female,5,Excellent,49,120GB Monthly Broadband Plan,24000,2,48000,176.23,No,Active,
CUST0380,Michael Jacobs,25-Mar,62,Oyo,5G Broadband Router,Male,4,Very Good,25,150GB FUP Monthly Unlimited,20000,7,140000,112.37,No,Active,
CUST0380,Michael Jacobs,25-Mar,62,Oyo,Broadband MiFi,Male,4,Very Good,25,150GB FUP Monthly Unlimited,20000,8,160000,196.26,No,Active,
CUST0381,David Murphy,25-Feb,30,Taraba,Mobile SIM Card,Male,3,Good,49,2.5GB 2-Day Plan,900,12,10800,13.14,No,Active,
CUST0381,David Murphy,25-Feb,30,Taraba,4G Router,Male,3,Good,49,165GB Monthly Plan,35000,17,595000,97.5,No,Active,
CUST0382,Ifeanyi Cooper,25-Mar,76,Adamawa,Broadband MiFi,Female,1,Poor,29,60GB Monthly Broadband Plan,14500,10,145000,179.64,Yes,Churn,Fast Data Consumption
CUST0383,Kunle Manning,25-Feb,29,Abuja (FCT),Broadband MiFi,Female,4,Very Good,8,120GB Monthly Broadband Plan,24000,16,384000,186.38,Yes,Churn,Poor Customer Service
CUST0383,Kunle Manning,25-Feb,29,Abuja (FCT),4G Router,Female,4,Very Good,8,25GB Monthly Plan,9000,1,9000,84.32,Yes,Churn,Poor Customer Service
CUST0383,Kunle Manning,25-Feb,29,Abuja (FCT),5G Broadband Router,Female,4,Very Good,8,120GB Monthly Broadband Plan,24000,1,24000,38.22,Yes,Churn,Poor Customer Service
CUST0384,Nura Rodriguez,25-Mar,58,Kogi,Mobile SIM Card,Female,4,Very Good,42,1.5GB 2-Day Plan,600,10,6000,179.71,No,Active,
CUST0384,Nura Rodriguez,25-Mar,58,Kogi,4G Router,Female,4,Very Good,42,10GB+10mins Monthly Plan,4500,8,36000,157.96,No,Active,
CUST0384,Nura Rodriguez,25-Mar,58,Kogi,5G Broadband Router,Female,4,Very Good,42,1.5TB Yearly Broadband Plan,150000,10,1500000,74.69,No,Active,
CUST0385,Sade George,25-Feb,34,Ekiti,5G Broadband Router,Female,5,Excellent,30,300GB FUP Monthly Unlimited,30000,4,120000,32.67,No,Active,
CUST0385,Sade George,25-Feb,34,Ekiti,Broadband MiFi,Female,5,Excellent,30,30GB Monthly Broadband Plan,9000,19,171000,198.76,No,Active,
CUST0385,Sade George,25-Feb,34,Ekiti,Mobile SIM Card,Female,5,Excellent,30,1.5GB 2-Day Plan,600,12,7200,88.46,No,Active,
CUST0386,Shehu Torres,25-Feb,42,Rivers,5G Broadband Router,Female,3,Good,23,150GB FUP Monthly Unlimited,20000,13,260000,184.13,No,Active,
CUST0387,Grace Walsh,25-Jan,34,Sokoto,5G Broadband Router,Female,5,Excellent,10,120GB Monthly Broadband Plan,24000,19,456000,193.94,No,Active,
CUST0387,Grace Walsh,25-Jan,34,Sokoto,4G Router,Female,5,Excellent,10,10GB+10mins Monthly Plan,4500,15,67500,160.02,No,Active,
CUST0388,Tega Cervantes,25-Jan,30,Taraba,Mobile SIM Card,Male,3,Good,9,7GB Monthly Plan,3500,2,7000,18.95,Yes,Churn,Relocation
CUST0389,Bala Dunn,25-Jan,44,Akwa Ibom,Broadband MiFi,Male,5,Excellent,2,150GB FUP Monthly Unlimited,20000,20,400000,98.35,No,Active,
CUST0389,Bala Dunn,25-Jan,44,Akwa Ibom,5G Broadband Router,Male,5,Excellent,2,30GB Monthly Broadband Plan,9000,12,108000,181.74,No,Active,
CUST0389,Bala Dunn,25-Jan,44,Akwa Ibom,4G Router,Male,5,Excellent,2,165GB Monthly Plan,35000,14,490000,30.02,No,Active,
CUST0390,Ejiro Gonzalez,25-Mar,65,Gombe,Broadband MiFi,Male,3,Good,19,60GB Monthly Broadband Plan,14500,14,203000,148.43,No,Active,
CUST0390,Ejiro Gonzalez,25-Mar,65,Gombe,Mobile SIM Card,Male,3,Good,19,12.5GB Monthly Plan,5500,14,77000,58.08,No,Active,
CUST0391,Ibim Schwartz,25-Mar,33,Katsina,5G Broadband Router,Male,4,Very Good,14,150GB FUP Monthly Unlimited,20000,9,180000,1.82,No,Active,
CUST0391,Ibim Schwartz,25-Mar,33,Katsina,Broadband MiFi,Male,4,Very Good,14,60GB Monthly Broadband Plan,14500,15,217500,35.39,No,Active,
CUST0391,Ibim Schwartz,25-Mar,33,Katsina,4G Router,Male,4,Very Good,14,10GB+10mins Monthly Plan,4500,13,58500,40.25,No,Active,
CUST0392,Abubakar Hayes,25-Mar,78,Rivers,4G Router,Female,4,Very Good,54,65GB Monthly Plan,16000,10,160000,31.23,No,Active,
CUST0392,Abubakar Hayes,25-Mar,78,Rivers,Broadband MiFi,Female,4,Very Good,54,60GB Monthly Broadband Plan,14500,10,145000,25.27,No,Active,
CUST0393,Ibim Ballard,25-Jan,38,Yobe,5G Broadband Router,Male,3,Good,2,1.5TB Yearly Broadband Plan,150000,9,1350000,113.33,No,Active,
CUST0394,John Nielsen,25-Mar,31,Gombe,5G Broadband Router,Male,2,Fair,55,1.5TB Yearly Broadband Plan,150000,5,750000,175.72,No,Active,
CUST0395,Oghene Pacheco,25-Feb,36,Oyo,Broadband MiFi,Female,3,Good,24,150GB FUP Monthly Unlimited,20000,20,400000,153.06,Yes,Churn,Costly Data Plans
CUST0395,Oghene Pacheco,25-Feb,36,Oyo,5G Broadband Router,Female,3,Good,24,300GB FUP Monthly Unlimited,30000,11,330000,108.97,Yes,Churn,Costly Data Plans
CUST0395,Oghene Pacheco,25-Feb,36,Oyo,Mobile SIM Card,Female,3,Good,24,1GB+1.5mins Daily Plan,500,12,6000,54.66,Yes,Churn,Costly Data Plans
CUST0396,Ngozi Johnson,25-Mar,61,Plateau,5G Broadband Router,Male,3,Good,9,150GB FUP Monthly Unlimited,20000,17,340000,43.97,No,Active,
CUST0396,Ngozi Johnson,25-Mar,61,Plateau,Broadband MiFi,Male,3,Good,9,150GB FUP Monthly Unlimited,20000,18,360000,166.4,No,Active,
CUST0397,Sarah Perry,25-Jan,30,Kogi,Mobile SIM Card,Female,1,Poor,59,7GB Monthly Plan,3500,12,42000,62.66,No,Active,
CUST0398,Amaka Shannon,25-Mar,72,Bauchi,4G Router,Female,1,Poor,12,10GB+10mins Monthly Plan,4500,5,22500,171.43,No,Active,
CUST0399,Nura Delgado,25-Jan,55,Borno,Broadband MiFi,Male,4,Very Good,9,30GB Monthly Broadband Plan,9000,14,126000,155.05,No,Active,
CUST0400,Bola Vincent,25-Jan,41,Anambra,Broadband MiFi,Male,4,Very Good,51,300GB FUP Monthly Unlimited,30000,4,120000,133.68,Yes,Churn,Costly Data Plans
CUST0401,Ifeanyi Adkins,25-Mar,42,Benue,5G Broadband Router,Male,1,Poor,43,200GB Monthly Broadband Plan,25000,17,425000,32.53,Yes,Churn,Better Offers from Competitors
CUST0401,Ifeanyi Adkins,25-Mar,42,Benue,Mobile SIM Card,Male,1,Poor,43,500MB Daily Plan,350,3,1050,101.23,Yes,Churn,Better Offers from Competitors
CUST0401,Ifeanyi Adkins,25-Mar,42,Benue,4G Router,Male,1,Poor,43,65GB Monthly Plan,16000,1,16000,164.01,Yes,Churn,Better Offers from Competitors
CUST0402,Sarah Oconnor,25-Jan,43,Benue,Mobile SIM Card,Female,1,Poor,11,12.5GB Monthly Plan,5500,4,22000,134.87,No,Active,
CUST0402,Sarah Oconnor,25-Jan,43,Benue,4G Router,Female,1,Poor,11,10GB+10mins Monthly Plan,4500,13,58500,167.03,No,Active,
CUST0402,Sarah Oconnor,25-Jan,43,Benue,Broadband MiFi,Female,1,Poor,11,60GB Monthly Broadband Plan,14500,8,116000,43.25,No,Active,
CUST0403,Ibim Soto,25-Jan,30,Niger,5G Broadband Router,Male,5,Excellent,30,30GB Monthly Broadband Plan,9000,16,144000,16.91,Yes,Churn,Better Offers from Competitors
CUST0403,Ibim Soto,25-Jan,30,Niger,Mobile SIM Card,Male,5,Excellent,30,3.2GB 2-Day Plan,1000,15,15000,77.26,Yes,Churn,Better Offers from Competitors
CUST0404,Maryam Buck,25-Feb,72,Osun,5G Broadband Router,Female,2,Fair,19,30GB Monthly Broadband Plan,9000,16,144000,199.75,No,Active,
CUST0404,Maryam Buck,25-Feb,72,Osun,Broadband MiFi,Female,2,Fair,19,30GB Monthly Broadband Plan,9000,17,153000,79.58,No,Active,
CUST0405,Chinedu Brown,25-Jan,31,Plateau,4G Router,Female,2,Fair,26,165GB Monthly Plan,35000,14,490000,24.99,Yes,Churn,Poor Customer Service
CUST0405,Chinedu Brown,25-Jan,31,Plateau,5G Broadband Router,Female,2,Fair,26,1.5TB Yearly Broadband Plan,150000,19,2850000,56.06,Yes,Churn,Poor Customer Service
CUST0406,Zainab Soto,25-Feb,67,Ekiti,Mobile SIM Card,Female,4,Very Good,43,3.2GB 2-Day Plan,1000,16,16000,24.88,No,Active,
CUST0407,Grace Thompson,25-Jan,45,Borno,4G Router,Male,1,Poor,7,165GB Monthly Plan,35000,11,385000,121.11,No,Active,
CUST0408,Obinna Daniels,25-Feb,54,Anambra,Mobile SIM Card,Male,4,Very Good,43,1GB+1.5mins Daily Plan,500,18,9000,108.72,Yes,Churn,High Call Tarriffs
CUST0408,Obinna Daniels,25-Feb,54,Anambra,5G Broadband Router,Male,4,Very Good,43,30GB Monthly Broadband Plan,9000,2,18000,190.54,Yes,Churn,High Call Tarriffs
CUST0409,Boma Burns,25-Feb,31,Jigawa,4G Router,Female,4,Very Good,21,25GB Monthly Plan,9000,6,54000,177,No,Active,
CUST0410,Grace Snyder,25-Feb,71,Borno,Mobile SIM Card,Female,4,Very Good,46,12.5GB Monthly Plan,5500,6,33000,112.67,No,Active,
CUST0410,Grace Snyder,25-Feb,71,Borno,5G Broadband Router,Female,4,Very Good,46,30GB Monthly Broadband Plan,9000,16,144000,78.58,No,Active,
CUST0410,Grace Snyder,25-Feb,71,Borno,4G Router,Female,4,Very Good,46,165GB Monthly Plan,35000,12,420000,123.58,No,Active,
CUST0411,Abubakar Lane,25-Jan,57,Oyo,Broadband MiFi,Male,2,Fair,38,300GB FUP Monthly Unlimited,30000,14,420000,76.42,No,Active,
CUST0411,Abubakar Lane,25-Jan,57,Oyo,5G Broadband Router,Male,2,Fair,38,200GB Monthly Broadband Plan,25000,14,350000,198.39,No,Active,
CUST0412,Oghene Bartlett,25-Mar,23,Imo,5G Broadband Router,Male,5,Excellent,16,150GB FUP Monthly Unlimited,20000,1,20000,67.85,Yes,Churn,High Call Tarriffs
CUST0413,David Giles,25-Feb,57,Rivers,5G Broadband Router,Female,5,Excellent,43,1.5TB Yearly Broadband Plan,150000,11,1650000,117.8,No,Active,
CUST0413,David Giles,25-Feb,57,Rivers,Broadband MiFi,Female,5,Excellent,43,60GB Monthly Broadband Plan,14500,11,159500,114.29,No,Active,
CUST0414,Ngozi Williams,25-Feb,78,Anambra,5G Broadband Router,Male,5,Excellent,22,200GB Monthly Broadband Plan,25000,7,175000,193.9,No,Active,
CUST0414,Ngozi Williams,25-Feb,78,Anambra,Broadband MiFi,Male,5,Excellent,22,60GB Monthly Broadband Plan,14500,3,43500,127.27,No,Active,
CUST0414,Ngozi Williams,25-Feb,78,Anambra,4G Router,Male,5,Excellent,22,10GB+10mins Monthly Plan,4500,2,9000,57.83,No,Active,
CUST0415,Maryam Anthony,25-Jan,67,Osun,Mobile SIM Card,Male,5,Excellent,46,20GB Monthly Plan,7500,3,22500,42.34,No,Active,
CUST0416,Maryam Blankenship,25-Mar,80,Abia,Mobile SIM Card,Female,2,Fair,43,16.5GB+10mins Monthly Plan,6500,1,6500,36.53,No,Active,
CUST0416,Maryam Blankenship,25-Mar,80,Abia,5G Broadband Router,Female,2,Fair,43,300GB FUP Monthly Unlimited,30000,7,210000,115.58,No,Active,
CUST0417,Zina Hernandez,25-Jan,50,Adamawa,4G Router,Female,5,Excellent,60,10GB+10mins Monthly Plan,4500,10,45000,149.41,Yes,Churn,Fast Data Consumption
CUST0418,Boma Johnson,25-Feb,68,Niger,4G Router,Male,4,Very Good,41,165GB Monthly Plan,35000,5,175000,48.08,Yes,Churn,Costly Data Plans
CUST0418,Boma Johnson,25-Feb,68,Niger,Mobile SIM Card,Male,4,Very Good,41,500MB Daily Plan,350,10,3500,6.03,Yes,Churn,Costly Data Plans
CUST0418,Boma Johnson,25-Feb,68,Niger,Broadband MiFi,Male,4,Very Good,41,60GB Monthly Broadband Plan,14500,14,203000,97.33,Yes,Churn,Costly Data Plans
CUST0419,Boma Sanchez,25-Feb,20,Benue,4G Router,Male,1,Poor,18,65GB Monthly Plan,16000,16,256000,192.78,Yes,Churn,Better Offers from Competitors
CUST0419,Boma Sanchez,25-Feb,20,Benue,5G Broadband Router,Male,1,Poor,18,30GB Monthly Broadband Plan,9000,3,27000,11.54,Yes,Churn,Better Offers from Competitors
CUST0420,Ese Miller,25-Mar,54,Kaduna,4G Router,Female,1,Poor,58,65GB Monthly Plan,16000,19,304000,104.63,No,Active,
CUST0420,Ese Miller,25-Mar,54,Kaduna,Broadband MiFi,Female,1,Poor,58,120GB Monthly Broadband Plan,24000,3,72000,50.74,No,Active,
CUST0420,Ese Miller,25-Mar,54,Kaduna,5G Broadband Router,Female,1,Poor,58,60GB Monthly Broadband Plan,14500,11,159500,120.16,No,Active,
CUST0421,Tega Stokes,25-Feb,65,Imo,Mobile SIM Card,Female,1,Poor,14,2.5GB 2-Day Plan,900,12,10800,98.33,Yes,Churn,Costly Data Plans
CUST0421,Tega Stokes,25-Feb,65,Imo,4G Router,Female,1,Poor,14,65GB Monthly Plan,16000,14,224000,63.64,Yes,Churn,Costly Data Plans
CUST0422,John Smith,25-Feb,47,Akwa Ibom,Broadband MiFi,Male,3,Good,24,30GB Monthly Broadband Plan,9000,8,72000,138.29,No,Active,
CUST0423,Saidu Smith,25-Jan,65,Abia,Mobile SIM Card,Female,5,Excellent,58,20GB Monthly Plan,7500,9,67500,185.54,No,Active,
CUST0423,Saidu Smith,25-Jan,65,Abia,Broadband MiFi,Female,5,Excellent,58,300GB FUP Monthly Unlimited,30000,8,240000,18.5,No,Active,
CUST0424,Maryam Becker,25-Mar,42,Abuja (FCT),Broadband MiFi,Female,4,Very Good,41,60GB Monthly Broadband Plan,14500,11,159500,147.52,No,Active,
CUST0424,Maryam Becker,25-Mar,42,Abuja (FCT),4G Router,Female,4,Very Good,41,165GB Monthly Plan,35000,4,140000,175.41,No,Active,
CUST0425,Amina Ortega,25-Feb,49,Zamfara,5G Broadband Router,Male,5,Excellent,23,30GB Monthly Broadband Plan,9000,6,54000,128.45,No,Active,
CUST0425,Amina Ortega,25-Feb,49,Zamfara,4G Router,Male,5,Excellent,23,165GB Monthly Plan,35000,5,175000,158.31,No,Active,
CUST0425,Amina Ortega,25-Feb,49,Zamfara,Broadband MiFi,Male,5,Excellent,23,30GB Monthly Broadband Plan,9000,10,90000,80.43,No,Active,
CUST0426,Ese Mathis,25-Feb,26,Delta,Mobile SIM Card,Male,5,Excellent,16,1.5GB 2-Day Plan,600,19,11400,52.51,No,Active,
CUST0426,Ese Mathis,25-Feb,26,Delta,4G Router,Male,5,Excellent,16,25GB Monthly Plan,9000,7,63000,160.01,No,Active,
CUST0427,Chinedu West,25-Feb,69,Gombe,4G Router,Male,5,Excellent,26,10GB+10mins Monthly Plan,4500,6,27000,52.73,Yes,Churn,Poor Network
CUST0427,Chinedu West,25-Feb,69,Gombe,Broadband MiFi,Male,5,Excellent,26,30GB Monthly Broadband Plan,9000,14,126000,80.51,Yes,Churn,Poor Network
CUST0427,Chinedu West,25-Feb,69,Gombe,Mobile SIM Card,Male,5,Excellent,26,1GB+1.5mins Daily Plan,500,12,6000,30.28,Yes,Churn,Poor Network
